,Day of Week,Tenure Group,Email Domain,Age Group,Gender,Type,Subject Id
277,6.667244858403165,0.0,1.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,-0.1,0.0,0.0,0.0
279,3.2626784643801607,0.0,0.0,0.0,0.0,0.0,0.0
280,-0.1,-0.1,-0.1,4.263786810880001,-0.1,0.0,0.0
281,3.0,0.0,0.0,0.0,0.0,0.0,0.0
282,-0.1,1.87752,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,5.452614476800001,0.0,0.0,0.0,0.0,0.0,0.0
285,3.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,3.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,3.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,3.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,1.06,0.0,0.0,0.0,0.0,0.0,0.0
300,-0.1,0.0,0.0,2.004,0.0,0.0,0.0
301,3.18,0.0,0.0,0.0,0.0,0.0,0.0
302,-0.1,-0.09721600000000001,0.0,0.0,0.0,0.0,0.0
303,5.4,0.0,0.0,0.0,0.0,0.0,0.0
304,5.910800000000001,0.0,0.0,0.0,0.0,0.0,0.0
305,3.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,3.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,3.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,5.4,0.0,0.0,0.0,0.0,0.0,0.0
314,3.0,0.0,0.0,0.0,0.0,0.0,0.0
315,3.18,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,3.1188000000000002,0.0,0.0,0.0,0.0,0.0,0.0
318,3.18,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,8.078508768,0.0,0.0,0.0,0.0,0.0
320,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
321,3.18,0.0,0.0,0.0,0.0,0.0,0.0
322,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
323,3.0,0.0,0.0,0.0,0.0,0.0,0.0
324,6.4464963840000005,0.0,0.0,0.0,0.0,0.0,0.0
325,3.18,0.0,0.0,0.0,0.0,0.0,0.0
326,3.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,3.0,0.0,0.0,0.0,0.0,0.0,0.0
335,7.32,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,4.120392000000001,0.0,0.0,0.0,0.0,0.0,3.1950110496
338,1.98,0.0,0.0,0.0,0.0,0.0,0.0
339,1.0,0.0,0.0,0.0,0.0,0.0,0.0
340,-0.1,-0.18000000000000002,0.0,0.0,0.0,0.0,0.0
341,5.4,0.0,0.0,0.0,0.0,0.0,0.0
342,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
343,3.8600000000000003,0.0,0.0,0.0,0.0,0.0,0.0
344,4.793444576000001,0.0,1.25792176,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,1.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,3.0,0.0,0.0,0.0,0.0,0.0,0.0
350,6.018191999999999,0.0,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,5.4,0.0,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,4.6559129216896,0.0,0.0,1.1116,0.0,0.0,0.0
356,3.0,0.0,0.0,0.0,0.0,0.0,0.0
357,3.235656,0.0,0.0,0.0,0.0,0.0,0.0
358,1.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
359,1.8599999999999999,0.0,1.06,0.0,0.0,0.0,0.0
360,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
365,3.0,0.0,0.0,0.0,0.0,0.0,0.0
366,7.017024039006818,3.0600000000000005,0.0,0.0,0.0,0.0,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,5.58,0.0,0.0,0.0,0.0,0.0,0.0
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,2.69500336,0.0,0.0,0.0,0.0,0.0,0.0
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,0.0,0.0,0.0,0.0,0.0,7.736417257600001,0.0
377,-0.1,2.7171794584778755,0.0,0.0,0.0,0.0,0.0
378,4.65790355238016,0.0,0.0,0.0,0.0,0.0,0.0
379,1.06,0.0,0.0,0.0,0.0,0.0,0.0
380,-0.1,-0.1,0.0834469031786496,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,3.18,0.0,0.0,0.0
382,0.0,0.0,1.1800000000000002,0.0,0.0,0.0,0.0
383,1.0,0.0,0.0,0.0,0.0,0.0,0.0
384,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
385,3.0,0.0,0.0,0.0,0.0,0.0,0.0
386,-0.1,-0.1,10.891171200000002,0.0,0.0,0.0,0.0
387,3.18,0.0,0.0,0.0,3.18,0.0,0.0
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,3.0,0.0,0.0,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,1.3434400000000002,0.0,0.0,0.0,0.0,0.0,0.0
395,3.3122015268609797,0.0,0.0,0.0,0.0,0.0,0.0
396,3.18,0.0,0.0,0.0,0.0,0.0,0.0
397,1.06,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,2.6084560000000003,0.0,0.0,0.0,0.0,0.0,0.0
400,-0.18000000000000002,2.89990171964416,0.0,-0.024010984192,0.0,0.0,0.0
401,7.32,0.0,0.0,0.0,0.0,-0.04000000000000001,0.0
402,1.1172000000000002,0.0,0.0,0.0,-0.1,0.0,0.0
403,5.724,0.0,0.0,0.0,0.0,0.0,0.0
404,-0.1,2.853907950563328,0.0,0.0,0.0,0.0,0.0
405,3.0,0.0,0.0,0.0,0.0,0.0,0.0
406,5.508000000000001,0.0,0.0,0.0,0.0,0.0,0.0
407,3.0,0.0,0.0,0.0,0.0,0.0,0.0
408,5.590800000000001,0.0,0.0,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,5.4,0.0,0.0,0.0,0.0,0.0,0.0
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,3.0,0.0,0.0,0.0,0.0,0.0,0.0
413,5.4,0.0,0.0,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,5.4,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,7.692768000000001,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,3.518544,0.0,0.0
420,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
421,5.4,0.0,0.0,0.0,0.0,0.0,0.0
422,0.118056,0.0,0.0,0.0,0.0,0.0,0.0
423,3.0,0.0,0.0,0.0,0.0,0.0,0.0
424,3.8796,0.0,0.0,0.0,0.0,0.0,0.0
425,3.0,0.0,0.0,0.0,0.0,0.0,0.0
426,1.0,0.0,0.0,0.0,0.0,0.0,0.0
427,3.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
